TU LWE Challenge, n =  40, alpha = 0.0450
[0m[1;31m dim = 195, dvol = 302.20 [0m
Generate gs-lengths by GSA assumption. Attack Estimation via simulation + probabilistic model (EnumBS in parallel)
gap = 1, J = 15, J_gap = 1, cost_model = 2, max_loop = 10, threads = 50

 index:    1, (beta,j): (  51,  15) --> ( 194,   1), goal index:    1, cost =
 index:    2, (beta,j): (  51,   5) --> ( 194,   1), goal index:  664, cost =
 index:    3, (beta,j): (  51,   6) --> ( 194,   1), goal index:  678, cost =
 index:    4, (beta,j): (  51,   7) --> ( 194,   1), goal index:  689, cost =
 index:    5, (beta,j): (  51,   8) --> ( 194,   1), goal index:  702, cost =
 index:  991, (beta,j): ( 158,   4) --> ( 194,   1), goal index: 1285, cost =
 index:  992, (beta,j): ( 158,   2) --> ( 194,   1), goal index: 1281, cost =
 index:  993, (beta,j): ( 158,   3) --> ( 194,   1), goal index: 1288, cost =
 index:  994, (beta,j): ( 158,   4) --> ( 194,   1), goal index: 1277, cost =
 index:  995, (beta,j): ( 158,   4) --> ( 194,   1), goal index: 1287, cost =
 index:  996, (beta,j): ( 158,   2) --> ( 194,   1), goal index: 1284, cost =
 index:  997, (beta,j): ( 158,   1) --> ( 194,   1), goal index: 1278, cost =
 index:  998, (beta,j): ( 159,   6) --> ( 194,   1), goal index: 1278, cost =
 index:  999, (beta,j): ( 159,   5) --> ( 194,   1), goal index: 1283, cost =
 index: 1000, (beta,j): ( 159,   2) --> ( 194,   1), goal index: 1288, cost =
 index: 1001, (beta,j): ( 160,   2) --> ( 194,   1), goal index: 1288, cost =
 index: 1002, (beta,j): ( 158,   1) --> ( 194,   1), goal index: 1284, cost =
 index: 1003, (beta,j): ( 158,   1) --> ( 194,   1), goal index: 1279, cost =
 index: 1004, (beta,j): ( 158,   1) --> ( 194,   1), goal index: 1289, cost =
 index: 1005, (beta,j): ( 159,  15) --> ( 194,   1), goal index: 1327, cost =
 index: 1006, (beta,j): ( 160,  15) --> ( 194,   1), goal index: 1329, cost =
 index: 1007, (beta,j): ( 161,  15) --> ( 194,   1), goal index: 1337, cost =
 index: 1008, (beta,j): ( 159,  11) --> ( 194,   1), goal index: 1319, cost =
 index: 1009, (beta,j): ( 159,   5) --> ( 194,   1), goal index: 1336, cost =
 index: 1010, (beta,j): ( 159,  11) --> ( 194,   1), goal index: 1339, cost =
 index: 1011, (beta,j): ( 159,   5) --> ( 194,   1), goal index: 1335, cost =
 index: 1012, (beta,j): ( 159,   3) --> ( 194,   1), goal index: 1340, cost =
 index: 1013, (beta,j): ( 160,   7) --> ( 194,   1), goal index: 1345, cost =
 index: 1014, (beta,j): ( 160,   3) --> ( 194,   1), goal index: 1350, cost =
 index: 1015, (beta,j): ( 160,   9) --> ( 194,   1), goal index: 1349, cost =
 index: 1016, (beta,j): ( 160,   7) --> ( 194,   1), goal index: 1344, cost =
 index: 1017, (beta,j): ( 160,   3) --> ( 194,   1), goal index: 1349, cost =
 index: 1018, (beta,j): ( 160,   1) --> ( 194,   1), goal index: 1346, cost =
 index: 1019, (beta,j): ( 159,  11) --> ( 194,   1), goal index: 1346, cost =
 index: 1020, (beta,j): ( 159,  10) --> ( 194,   1), goal index: 1338, cost =
 index: 1021, (beta,j): ( 159,  11) --> ( 194,   1), goal index: 1340, cost =
 index: 1022, (beta,j): ( 159,  10) --> ( 194,   1), goal index: 1340, cost =
 index: 1023, (beta,j): ( 159,   5) --> ( 194,   1), goal index: 1344, cost =
 index: 1024, (beta,j): ( 159,   4) --> ( 194,   1), goal index: 1345, cost =
 index: 1025, (beta,j): ( 159,   2) --> ( 194,   1), goal index: 1343, cost =
 index: 1026, (beta,j): ( 159,   8) --> ( 194,   1), goal index: 1351, cost =
 index: 1027, (beta,j): ( 159,  11) --> ( 194,   1), goal index: 1340, cost =
 index: 1028, (beta,j): ( 159,  11) --> ( 194,   1), goal index: 1338, cost =
 index: 1029, (beta,j): ( 159,  10) --> ( 194,   1), goal index: 1341, cost =
 index: 1030, (beta,j): ( 159,   5) --> ( 194,   1), goal index: 1340, cost =
 index: 1031, (beta,j): ( 159,   5) --> ( 194,   1), goal index: 1347, cost =
 index: 1032, (beta,j): ( 159,   3) --> ( 194,   1), goal index: 1342, cost =
 index: 1033, (beta,j): ( 159,   1) --> ( 194,   1), goal index: 1351, cost =
 index: 1034, (beta,j): ( 160,  14) --> ( 194,   1), goal index: 1347, cost =
 index: 1035, (beta,j): ( 160,  14) --> ( 194,   1), goal index: 1346, cost =
 index: 1036, (beta,j): ( 160,  14) --> ( 194,   1), goal index: 1346, cost =
 index: 1037, (beta,j): ( 159,  11) --> ( 194,   1), goal index: 1349, cost =
 index: 1038, (beta,j): ( 159,  10) --> ( 194,   1), goal index: 1350, cost =
 index: 1039, (beta,j): ( 159,  11) --> ( 194,   1), goal index: 1349, cost =
 index: 1040, (beta,j): ( 159,  10) --> ( 194,   1), goal index: 1344, cost =
 index: 1041, (beta,j): ( 159,   7) --> ( 194,   1), goal index: 1348, cost =
 index: 1042, (beta,j): ( 159,   5) --> ( 194,   1), goal index: 1344, cost =
 index: 1043, (beta,j): ( 159,   4) --> ( 194,   1), goal index: 1355, cost =
 index: 1044, (beta,j): ( 159,   2) --> ( 194,   1), goal index: 1347, cost =
 index: 1045, (beta,j): ( 159,   1) --> ( 194,   1), goal index: 1354, cost =
 index: 1046, (beta,j): ( 160,  15) --> ( 194,   1), goal index: 1355, cost =
 index: 1047, (beta,j): ( 159,  11) --> ( 194,   1), goal index: 1359, cost =
 index: 1048, (beta,j): ( 159,  11) --> ( 194,   1), goal index: 1350, cost =
 index: 1049, (beta,j): ( 159,  10) --> ( 194,   1), goal index: 1342, cost =
 index: 1050, (beta,j): ( 159,  10) --> ( 194,   1), goal index: 1340, cost =
 index: 1051, (beta,j): ( 159,   5) --> ( 194,   1), goal index: 1341, cost =
 index: 1052, (beta,j): ( 159,   5) --> ( 194,   1), goal index: 1344, cost =
 index: 1053, (beta,j): ( 159,   4) --> ( 194,   1), goal index: 1344, cost =
 index: 1054, (beta,j): ( 159,   2) --> ( 194,   1), goal index: 1352, cost =
 index: 1055, (beta,j): ( 159,   8) --> ( 194,   1), goal index: 1351, cost =
 index: 1056, (beta,j): ( 159,  11) --> ( 194,   1), goal index: 1341, cost =
 index: 1057, (beta,j): ( 159,  11) --> ( 194,   1), goal index: 1344, cost =
 index: 1058, (beta,j): ( 159,  10) --> ( 194,   1), goal index: 1344, cost =
 index: 1059, (beta,j): ( 159,   9) --> ( 194,   1), goal index: 1347, cost =
 index: 1060, (beta,j): ( 159,   5) --> ( 194,   1), goal index: 1341, cost =
 index: 1061, (beta,j): ( 159,   5) --> ( 194,   1), goal index: 1349, cost =
 index: 1062, (beta,j): ( 159,   4) --> ( 194,   1), goal index: 1353, cost =
 index: 1063, (beta,j): ( 159,   3) --> ( 194,   1), goal index: 1351, cost =
 index: 1064, (beta,j): ( 159,   2) --> ( 194,   1), goal index: 1355, cost =
 index: 1065, (beta,j): ( 159,   1) --> ( 194,   1), goal index: 1340, cost =
 index: 1066, (beta,j): ( 159,  11) --> ( 194,   1), goal index: 1346, cost =
 index: 1067, (beta,j): ( 159,  11) --> ( 194,   1), goal index: 1342, cost =
 index: 1068, (beta,j): ( 159,  10) --> ( 194,   1), goal index: 1341, cost =
 index: 1069, (beta,j): ( 159,  10) --> ( 194,   1), goal index: 1339, cost =
 index: 1070, (beta,j): ( 159,   7) --> ( 194,   1), goal index: 1342, cost =
 index: 1071, (beta,j): ( 159,   4) --> ( 194,   1), goal index: 1340, cost =
 index: 1072, (beta,j): ( 159,   5) --> ( 194,   1), goal index: 1347, cost =
 index: 1073, (beta,j): ( 159,   3) --> ( 194,   1), goal index: 1341, cost =
 index: 1074, (beta,j): ( 160,  14) --> ( 194,   1), goal index: 1327, cost =
 index: 1075, (beta,j): ( 159,  10) --> ( 194,   1), goal index: 1329, cost =
 index: 1076, (beta,j): ( 159,  10) --> ( 194,   1), goal index: 1336, cost =
 index: 1077, (beta,j): ( 159,  10) --> ( 194,   1), goal index: 1335, cost =
 index: 1078, (beta,j): ( 159,   7) --> ( 194,   1), goal index: 1333, cost =
 index: 1079, (beta,j): ( 159,   5) --> ( 194,   1), goal index: 1342, cost =
 index: 1080, (beta,j): ( 159,   5) --> ( 194,   1), goal index: 1345, cost =
 index: 1081, (beta,j): ( 159,   4) --> ( 194,   1), goal index: 1347, cost =
 index: 1082, (beta,j): ( 159,   3) --> ( 194,   1), goal index: 1345, cost =
 index: 1083, (beta,j): ( 159,   7) --> ( 194,   1), goal index: 1331, cost =
 index: 1084, (beta,j): ( 159,   7) --> ( 194,   1), goal index: 1340, cost =
 index: 1085, (beta,j): ( 159,   5) --> ( 194,   1), goal index: 1343, cost =
 index: 1086, (beta,j): ( 159,   5) --> ( 194,   1), goal index: 1344, cost =
 index: 1087, (beta,j): ( 159,   4) --> ( 194,   1), goal index: 1339, cost =
 index: 1088, (beta,j): ( 159,   5) --> ( 194,   1), goal index: 1347, cost =
 index: 1089, (beta,j): ( 159,   4) --> ( 194,   1), goal index: 1346, cost =
 index: 1090, (beta,j): ( 159,   3) --> ( 194,   1), goal index: 1329, cost =
 index: 1091, (beta,j): ( 159,   2) --> ( 194,   1), goal index: 1341, cost =
 index: 1092, (beta,j): ( 159,   5) --> ( 194,   1), goal index: 1343, cost =
 index: 1093, (beta,j): ( 159,   4) --> ( 194,   1), goal index: 1341, cost =
 index: 1094, (beta,j): ( 159,   4) --> ( 194,   1), goal index: 1342, cost =
 index: 1095, (beta,j): ( 159,   4) --> ( 194,   1), goal index: 1342, cost =
 index: 1096, (beta,j): ( 159,   4) --> ( 194,   1), goal index: 1343, cost =
 index: 1097, (beta,j): ( 159,   4) --> ( 194,   1), goal index: 1347, cost =
 index: 1098, (beta,j): ( 159,   4) --> ( 194,   1), goal index: 1350, cost =
 index: 1099, (beta,j): ( 159,   2) --> ( 194,   1), goal index: 1362, cost =
 index: 1100, (beta,j): ( 159,   3) --> ( 194,   1), goal index: 1354, cost =
 index: 1101, (beta,j): ( 160,   3) --> ( 194,   1), goal index: 1352, cost =
 index: 1102, (beta,j): ( 160,   5) --> ( 194,   1), goal index: 1353, cost =
 index: 1103, (beta,j): ( 160,   1) --> ( 194,   1), goal index: 1354, cost =
 index: 1104, (beta,j): ( 159,   1) --> ( 194,   1), goal index: 1357, cost =
 index: 1105, (beta,j): ( 159,   1) --> ( 194,   1), goal index: 1356, cost =
 index: 1106, (beta,j): ( 159,   1) --> ( 194,   1), goal index: 1355, cost =
 index: 1107, (beta,j): ( 159,   1) --> ( 194,   1), goal index: 1359, cost =
 index: 1108, (beta,j): ( 160,  15) --> ( 194,   1), goal index: 1371, cost =
 index: 1109, (beta,j): ( 160,  15) --> ( 194,   1), goal index: 1368, cost =
 index: 1110, (beta,j): ( 160,  15) --> ( 194,   1), goal index: 1363, cost =
 index: 1111, (beta,j): ( 160,  15) --> ( 194,   1), goal index: 1367, cost =
 index: 1112, (beta,j): ( 160,  15) --> ( 194,   1), goal index: 1375, cost =
 index: 1113, (beta,j): ( 160,  13) --> ( 194,   1), goal index: 1384, cost =
 index: 1114, (beta,j): ( 160,   5) --> ( 194,   1), goal index: 1376, cost =
 index: 1115, (beta,j): ( 160,   2) --> ( 194,   1), goal index: 1375, cost =
 index: 1116, (beta,j): ( 160,   1) --> ( 194,   1), goal index: 1373, cost =
 index: 1117, (beta,j): ( 161,   3) --> ( 194,   1), goal index: 1374, cost =
 index: 1118, (beta,j): ( 161,   2) --> ( 194,   1), goal index: 1379, cost =
 index: 1119, (beta,j): ( 162,  15) --> ( 194,   1), goal index: 1381, cost =
 index: 1120, (beta,j): ( 160,  10) --> ( 194,   1), goal index: 1386, cost =
 index: 1121, (beta,j): ( 160,   7) --> ( 194,   1), goal index: 1374, cost =
 index: 1122, (beta,j): ( 160,   7) --> ( 194,   1), goal index: 1376, cost =
 index: 1123, (beta,j): ( 160,   7) --> ( 194,   1), goal index: 1375, cost =
 index: 1124, (beta,j): ( 160,   3) --> ( 194,   1), goal index: 1377, cost =
 index: 1125, (beta,j): ( 160,   1) --> ( 194,   1), goal index: 1373, cost =
 index: 1126, (beta,j): ( 161,  15) --> ( 194,   1), goal index: 1379, cost =
 index: 1127, (beta,j): ( 160,  10) --> ( 194,   1), goal index: 1382, cost =
 index: 1128, (beta,j): ( 160,  13) --> ( 194,   1), goal index: 1375, cost =
 index: 1129, (beta,j): ( 160,   9) --> ( 194,   1), goal index: 1372, cost =
 index: 1130, (beta,j): ( 160,   7) --> ( 194,   1), goal index: 1374, cost =
 index: 1131, (beta,j): ( 160,   7) --> ( 194,   1), goal index: 1387, cost =
 index: 1132, (beta,j): ( 160,   7) --> ( 194,   1), goal index: 1377, cost =
 index: 1133, (beta,j): ( 160,   4) --> ( 194,   1), goal index: 1385, cost =
 index: 1134, (beta,j): ( 160,   3) --> ( 194,   1), goal index: 1382, cost =
 index: 1135, (beta,j): ( 160,   1) --> ( 194,   1), goal index: 1378, cost =
 index: 1136, (beta,j): ( 161,  15) --> ( 194,   1), goal index: 1389, cost =
 index: 1137, (beta,j): ( 160,  13) --> ( 194,   1), goal index: 1392, cost =
 index: 1138, (beta,j): ( 160,  13) --> ( 194,   1), goal index: 1378, cost =
 index: 1139, (beta,j): ( 160,  10) --> ( 194,   1), goal index: 1379, cost =
 index: 1140, (beta,j): ( 160,   7) --> ( 194,   1), goal index: 1378, cost =
 index: 1141, (beta,j): ( 160,   5) --> ( 194,   1), goal index: 1376, cost =
 index: 1142, (beta,j): ( 160,   6) --> ( 194,   1), goal index: 1377, cost =
 index: 1143, (beta,j): ( 160,   6) --> ( 194,   1), goal index: 1380, cost =
 index: 1144, (beta,j): ( 160,   7) --> ( 194,   1), goal index: 1378, cost =
 index: 1145, (beta,j): ( 160,   9) --> ( 194,   1), goal index: 1379, cost =
 index: 1146, (beta,j): ( 160,   9) --> ( 194,   1), goal index: 1371, cost =
 index: 1147, (beta,j): ( 160,   9) --> ( 194,   1), goal index: 1368, cost =
 index: 1148, (beta,j): ( 160,   9) --> ( 194,   1), goal index: 1372, cost =
 index: 1149, (beta,j): ( 160,   7) --> ( 194,   1), goal index: 1362, cost =
 index: 1150, (beta,j): ( 160,   7) --> ( 194,   1), goal index: 1365, cost =
 index: 1151, (beta,j): ( 160,   7) --> ( 194,   1), goal index: 1355, cost =
 index: 1152, (beta,j): ( 160,   7) --> ( 194,   1), goal index: 1349, cost =
 index: 1153, (beta,j): ( 160,   7) --> ( 194,   1), goal index: 1357, cost =
 index: 1154, (beta,j): ( 160,   7) --> ( 194,   1), goal index: 1347, cost =
 index: 1155, (beta,j): ( 160,   5) --> ( 194,   1), goal index: 1352, cost =
 index: 1156, (beta,j): ( 160,   7) --> ( 194,   1), goal index: 1350, cost =
 index: 1157, (beta,j): ( 160,   7) --> ( 194,   1), goal index: 1361, cost =
 index: 1158, (beta,j): ( 160,   2) --> ( 194,   1), goal index: 1357, cost =
 index: 1159, (beta,j): ( 160,   4) --> ( 194,   1), goal index: 1354, cost =
 index: 1160, (beta,j): ( 160,   4) --> ( 194,   1), goal index: 1352, cost =
 index: 1161, (beta,j): ( 160,   1) --> ( 194,   1), goal index: 1354, cost =
 index: 1162, (beta,j): ( 161,   2) --> ( 194,   1), goal index: 1360, cost =
 index: 1163, (beta,j): ( 162,  15) --> ( 194,   1), goal index: 1374, cost =
 index: 1164, (beta,j): ( 160,   2) --> ( 194,   1), goal index: 1371, cost =
 index: 1165, (beta,j): ( 160,   2) --> ( 194,   1), goal index: 1357, cost =
 index: 1166, (beta,j): ( 160,   3) --> ( 194,   1), goal index: 1359, cost =
 index: 1167, (beta,j): ( 160,   2) --> ( 194,   1), goal index: 1359, cost =
 index: 1168, (beta,j): ( 160,   1) --> ( 194,   1), goal index: 1362, cost =
 index: 1169, (beta,j): ( 160,   1) --> ( 194,   1), goal index: 1353, cost =
 index: 1170, (beta,j): ( 160,   1) --> ( 194,   1), goal index: 1359, cost =
 index: 1171, (beta,j): ( 161,  15) --> ( 194,   1), goal index: 1365, cost =
 index: 1172, (beta,j): ( 161,  15) --> ( 194,   1), goal index: 1366, cost =
 index: 1173, (beta,j): ( 161,  14) --> ( 194,   1), goal index: 1371, cost =
 index: 1174, (beta,j): ( 161,   7) --> ( 194,   1), goal index: 1368, cost =
 index: 1175, (beta,j): ( 161,   1) --> ( 194,   1), goal index: 1374, cost =
 index: 1176, (beta,j): ( 162,  15) --> ( 194,   1), goal index: 1367, cost =
 index: 1177, (beta,j): ( 163,  15) --> ( 194,   1), goal index: 1369, cost =
 index: 1178, (beta,j): ( 161,  14) --> ( 194,   1), goal index: 1373, cost =
 index: 1179, (beta,j): ( 161,  13) --> ( 194,   1), goal index: 1367, cost =
 index: 1180, (beta,j): ( 161,   7) --> ( 194,   1), goal index: 1369, cost =
 index: 1181, (beta,j): ( 161,   3) --> ( 194,   1), goal index: 1368, cost =
 index: 1182, (beta,j): ( 161,   2) --> ( 194,   1), goal index: 1364, cost =
 index: 1183, (beta,j): ( 162,  15) --> ( 194,   1), goal index: 1367, cost =
 index: 1184, (beta,j): ( 163,  15) --> ( 194,   1), goal index: 1368, cost =
 index: 1185, (beta,j): ( 161,  14) --> ( 194,   1), goal index: 1365, cost =
 index: 1186, (beta,j): ( 161,  13) --> ( 194,   1), goal index: 1365, cost =
 index: 1187, (beta,j): ( 161,   8) --> ( 194,   1), goal index: 1364, cost =
 index: 1188, (beta,j): ( 161,   5) --> ( 194,   1), goal index: 1359, cost =
 index: 1189, (beta,j): ( 161,   9) --> ( 194,   1), goal index: 1358, cost =
 index: 1190, (beta,j): ( 161,   6) --> ( 194,   1), goal index: 1359, cost =
 index: 1191, (beta,j): ( 161,   5) --> ( 194,   1), goal index: 1361, cost =
 index: 1192, (beta,j): ( 161,   3) --> ( 194,   1), goal index: 1363, cost =
 index: 1193, (beta,j): ( 161,   6) --> ( 194,   1), goal index: 1361, cost =
 index: 1194, (beta,j): ( 161,   5) --> ( 194,   1), goal index: 1349, cost =
 index: 1195, (beta,j): ( 161,   4) --> ( 194,   1), goal index: 1351, cost =
 index: 1196, (beta,j): ( 161,   3) --> ( 194,   1), goal index: 1339, cost =
 index: 1197, (beta,j): ( 161,   2) --> ( 194,   1), goal index: 1351, cost =
 index: 1198, (beta,j): ( 161,   4) --> ( 194,   1), goal index: 1348, cost =
 index: 1199, (beta,j): ( 161,   3) --> ( 194,   1), goal index: 1343, cost =
 index: 1200, (beta,j): ( 161,   2) --> ( 194,   1), goal index: 1348, cost =
 index: 1201, (beta,j): ( 161,   1) --> ( 194,   1), goal index: 1349, cost =
 index: 1202, (beta,j): ( 162,   3) --> ( 194,   1), goal index: 1352, cost =
 index: 1203, (beta,j): ( 162,  14) --> ( 194,   1), goal index: 1349, cost =
 index: 1204, (beta,j): ( 162,   9) --> ( 194,   1), goal index: 1351, cost =
 index: 1205, (beta,j): ( 162,   4) --> ( 194,   1), goal index: 1350, cost =
 index: 1206, (beta,j): ( 162,   1) --> ( 194,   1), goal index: 1351, cost =
 index: 1207, (beta,j): ( 162,   6) --> ( 194,   1), goal index: 1349, cost =
 index: 1208, (beta,j): ( 162,   2) --> ( 194,   1), goal index: 1341, cost =
 index: 1209, (beta,j): ( 162,   1) --> ( 194,   1), goal index: 1345, cost =
 index: 1210, (beta,j): ( 162,  14) --> ( 194,   1), goal index: 1343, cost =
 index: 1211, (beta,j): ( 162,  13) --> ( 194,   1), goal index: 1339, cost =
 index: 1212, (beta,j): ( 162,   7) --> ( 194,   1), goal index: 1344, cost =
 index: 1213, (beta,j): ( 162,   4) --> ( 194,   1), goal index: 1345, cost =
 index: 1214, (beta,j): ( 162,   2) --> ( 194,   1), goal index: 1349, cost =
 index: 1215, (beta,j): ( 162,   9) --> ( 194,   1), goal index: 1348, cost =
 index: 1216, (beta,j): ( 162,   8) --> ( 194,   1), goal index: 1339, cost =
 index: 1217, (beta,j): ( 162,   6) --> ( 194,   1), goal index: 1338, cost =
 index: 1218, (beta,j): ( 163,  14) --> ( 194,   1), goal index: 1344, cost =
 index: 1219, (beta,j): ( 163,  14) --> ( 194,   1), goal index: 1337, cost =
 index: 1220, (beta,j): ( 163,  13) --> ( 194,   1), goal index: 1333, cost =
 index: 1221, (beta,j): ( 162,   9) --> ( 194,   1), goal index: 1339, cost =
 index: 1222, (beta,j): ( 162,   8) --> ( 194,   1), goal index: 1338, cost =
 index: 1223, (beta,j): ( 162,   6) --> ( 194,   1), goal index: 1330, cost =
 index: 1224, (beta,j): ( 162,   5) --> ( 194,   1), goal index: 1329, cost =
 index: 1225, (beta,j): ( 162,   5) --> ( 194,   1), goal index: 1323, cost =
 index: 1226, (beta,j): ( 162,   4) --> ( 194,   1), goal index: 1319, cost =
 index: 1227, (beta,j): ( 162,   2) --> ( 194,   1), goal index: 1319, cost =
 index: 1228, (beta,j): ( 162,   1) --> ( 194,   1), goal index: 1314, cost =
 index: 1229, (beta,j): ( 163,  15) --> ( 194,   1), goal index: 1314, cost =
 index: 1230, (beta,j): ( 163,  15) --> ( 194,   1), goal index: 1327, cost =
 index: 1231, (beta,j): ( 163,   4) --> ( 194,   1), goal index: 1329, cost =
 index: 1232, (beta,j): ( 163,   7) --> ( 194,   1), goal index: 1320, cost =
 index: 1233, (beta,j): ( 163,   3) --> ( 194,   1), goal index: 1319, cost =
 index: 1234, (beta,j): ( 164,  15) --> ( 194,   1), goal index: 1319, cost =
 index: 1235, (beta,j): ( 165,  15) --> ( 194,   1), goal index: 1324, cost =
 index: 1236, (beta,j): ( 163,   8) --> ( 194,   1), goal index: 1329, cost =
 index: 1237, (beta,j): ( 163,   6) --> ( 194,   1), goal index: 1320, cost =
 index: 1238, (beta,j): ( 163,   5) --> ( 194,   1), goal index: 1318, cost =
 index: 1239, (beta,j): ( 163,   3) --> ( 194,   1), goal index: 1310, cost =
 index: 1240, (beta,j): ( 163,   3) --> ( 194,   1), goal index: 1310, cost =
 index: 1241, (beta,j): ( 163,   3) --> ( 194,   1), goal index: 1313, cost =
 index: 1242, (beta,j): ( 163,   2) --> ( 194,   1), goal index: 1317, cost =
 index: 1243, (beta,j): ( 163,   1) --> ( 194,   1), goal index: 1319, cost =
 index: 1244, (beta,j): ( 164,  15) --> ( 194,   1), goal index: 1309, cost =
 index: 1245, (beta,j): ( 163,   1) --> ( 194,   1), goal index: 1319, cost =
 index: 1246, (beta,j): ( 163,   1) --> ( 194,   1), goal index: 1312, cost =
 index: 1247, (beta,j): ( 163,   1) --> ( 194,   1), goal index: 1313, cost =
 index: 1248, (beta,j): ( 164,  15) --> ( 194,   1), goal index: 1311, cost =
 index: 1249, (beta,j): ( 164,  15) --> ( 194,   1), goal index: 1309, cost =
 index: 1250, (beta,j): ( 164,  11) --> ( 194,   1), goal index: 1309, cost =
 index: 1251, (beta,j): ( 164,   8) --> ( 194,   1), goal index: 1308, cost =
 index: 1252, (beta,j): ( 164,   8) --> ( 194,   1), goal index: 1309, cost =
 index: 1253, (beta,j): ( 164,   2) --> ( 194,   1), goal index: 1311, cost =
 index: 1254, (beta,j): ( 165,   3) --> ( 194,   1), goal index: 1309, cost =
 index: 1255, (beta,j): ( 165,   2) --> ( 194,   1), goal index: 1305, cost =
 index: 1256, (beta,j): ( 164,   3) --> ( 194,   1), goal index: 1305, cost =
 index: 1257, (beta,j): ( 164,   3) --> ( 194,   1), goal index: 1300, cost =
 index: 1258, (beta,j): ( 165,  12) --> ( 194,   1), goal index: 1301, cost =
 index: 1259, (beta,j): ( 165,   4) --> ( 194,   1), goal index: 1299, cost =
 index: 1260, (beta,j): ( 165,   3) --> ( 194,   1), goal index: 1296, cost =
 index: 1261, (beta,j): ( 164,   1) --> ( 194,   1), goal index: 1297, cost =
 index: 1262, (beta,j): ( 165,  15) --> ( 194,   1), goal index: 1302, cost =
 index: 1263, (beta,j): ( 165,  15) --> ( 194,   1), goal index: 1304, cost =
 index: 1264, (beta,j): ( 165,   7) --> ( 194,   1), goal index: 1324, cost =
 index: 1265, (beta,j): ( 165,   2) --> ( 194,   1), goal index: 1313, cost =
 index: 1266, (beta,j): ( 166,   3) --> ( 194,   1), goal index: 1317, cost =
 index: 1267, (beta,j): ( 165,   2) --> ( 194,   1), goal index: 1312, cost =
 index: 1268, (beta,j): ( 166,  15) --> ( 194,   1), goal index: 1312, cost =
 index: 1269, (beta,j): ( 166,   6) --> ( 194,   1), goal index: 1313, cost =
 index: 1270, (beta,j): ( 166,   2) --> ( 194,   1), goal index: 1309, cost =
 index: 1271, (beta,j): ( 167,   2) --> ( 194,   1), goal index: 1310, cost =
 index: 1272, (beta,j): ( 166,   2) --> ( 194,   1), goal index: 1312, cost =
 index: 1273, (beta,j): ( 166,   1) --> ( 194,   1), goal index: 1304, cost =
 index: 1274, (beta,j): ( 168,   4) --> ( 194,   1), goal index: 1306, cost =
 index: 1275, (beta,j): ( 167,  15) --> ( 194,   1), goal index: 1307, cost =
 index: 1276, (beta,j): ( 168,  15) --> ( 194,   1), goal index: 1307, cost =
 index: 1277, (beta,j): ( 167,   3) --> ( 194,   1), goal index: 1304, cost =
 index: 1278, (beta,j): ( 168,  15) --> ( 194,   1), goal index: 1304, cost =
 index: 1279, (beta,j): ( 169,  15) --> ( 194,   1), goal index: 1307, cost =
 index: 1280, (beta,j): ( 169,   4) --> ( 194,   1), goal index: 1306, cost =
 index: 1281, (beta,j): ( 170,   6) --> ( 194,   1), goal index: 1306, cost =
 index: 1282, (beta,j): ( 170,   5) --> ( 194,   1), goal index: 1303, cost =
 index: 1283, (beta,j): ( 169,   1) --> ( 194,   1), goal index: 1304, cost =
 index: 1284, (beta,j): ( 170,  15) --> ( 194,   1), goal index: 1306, cost =
 index: 1285, (beta,j): ( 170,  15) --> ( 194,   1), goal index: 1305, cost =
 index: 1286, (beta,j): ( 172,   4) --> ( 194,   1), goal index: 1305, cost =
 index: 1287, (beta,j): ( 172,   3) --> ( 194,   1), goal index: 1305, cost =
 index: 1288, (beta,j): ( 173,   6) --> ( 194,   1), goal index: 1306, cost =
 index: 1289, (beta,j): ( 170,   4) --> ( 194,   1), goal index: 1305, cost =
 index: 1290, (beta,j): ( 170,   2) --> ( 194,   1), goal index: 1305, cost =
 index: 1291, (beta,j): ( 170,   1) --> ( 194,   1), goal index: 1304, cost =
 index: 1292, (beta,j): ( 171,   4) --> ( 194,   1), goal index: 1304, cost =
 index: 1293, (beta,j): ( 171,   5) --> ( 194,   1), goal index: 1304, cost =
 index: 1294, (beta,j): ( 171,   1) --> ( 194,   1), goal index: 1304, cost =
 index: 1295, (beta,j): ( 172,  15) --> ( 194,   1), goal index: 1304, cost =
 index: 1296, (beta,j): ( 173,  15) --> ( 194,   1), goal index: 1304, cost =
 index: 1297, (beta,j): ( 174,  15) --> ( 194,   1), goal index: 1304, cost =
 index: 1298, (beta,j): ( 175,  15) --> ( 194,   1), goal index: 1304, cost =
 index: 1299, (beta,j): ( 176,  15) --> ( 194,   1), goal index: 1304, cost =
 index: 1300, (beta,j): ( 177,  15) --> ( 194,   1), goal index: 1304, cost =
 index: 1301, (beta,j): ( 178,  15) --> ( 194,   1), goal index: 1304, cost =
 index: 1302, (beta,j): ( 178,  15) --> ( 194,   1), goal index: 1304, cost =
 index: 1303, (beta,j): ( 179,  15) --> ( 194,   1), goal index: 1304, cost =
